Let Me In,no,no,yes,no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,yes,no,no,no,7.2
3 Ninjas Kick Back,yes,no,no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,4.3
Be Kind Rewind,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,6.4
Mrs Henderson Presents,no,no,no,no,no,no,no,no,yes,no,no,no,no,yes,no,no,no,no,yes,no,yes,7.1
Triple 9,yes,no,no,no,yes,no,no,no,no,no,no,no,no,yes,no,no,yes,no,no,no,no,6.3
Deconstructing Harry,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,7.4
Three to Tango,no,no,no,no,no,no,yes,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,6.1
Burnt,no,no,no,no,no,no,no,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,6.6
We're No Angels,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,yes,no,no,no,no,6.0
Everyone Says I Love You,no,no,no,no,no,no,yes,no,yes,no,yes,no,no,no,no,no,no,no,no,no,no,6.8
Death at a Funeral,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,7.4
Death Sentence,yes,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,6.8
Everybody's Fine,no,yes,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,7.2
Superbabies: Baby Geniuses 2,no,no,no,yes,no,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,1.9
The Man,yes,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,yes,no,no,no,no,5.5
Code Name: The Cleaner,yes,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,yes,no,no,no,no,4.5
Connie and Carla,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,yes,no,no,no,yes,6.3
Sweet Charity,no,no,no,no,no,no,yes,no,yes,no,yes,no,no,yes,no,no,no,no,no,no,yes,7.0
Inherent Vice,no,no,no,no,no,no,yes,no,yes,no,no,yes,no,yes,no,no,yes,no,no,no,no,6.7
Doogal,no,yes,yes,no,no,no,no,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,no,2.8
Battle of the Year,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,yes,5.0
Perception,no,no,no,no,yes,no,no,no,no,no,no,yes,no,yes,no,no,yes,no,no,no,no,7.5
An American Carol,no,no,yes,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,4.3
Machete Kills,yes,no,no,no,yes,no,no,no,yes,no,no,no,no,no,no,no,yes,no,no,no,no,5.6
Willard,no,no,no,yes,yes,no,no,no,no,no,no,no,no,yes,no,no,no,yes,no,no,no,6.2
Strange Wilderness,no,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,5.3
Topsy-Turvy,no,no,no,no,no,no,no,no,yes,no,yes,no,no,yes,yes,no,no,no,no,yes,yes,7.4
Little Boy,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,yes,no,no,7.4
A Dangerous Method,no,no,no,no,yes,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,yes,no,6.5
A Scanner Darkly,no,no,no,yes,yes,no,no,yes,no,no,no,yes,no,yes,no,no,no,no,no,no,no,7.1
Chasing Mavericks,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,yes,no,7.2
Alone in the Dark,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,2.3
Bandslam,no,no,no,no,no,no,yes,no,yes,yes,no,no,no,yes,no,no,no,no,no,no,yes,6.4
Birth,no,no,no,no,yes,no,yes,no,no,no,no,yes,no,yes,no,no,no,no,no,no,no,6.1
A Most Violent Year,yes,no,no,no,yes,no,no,no,no,no,no,no,no,yes,no,no,yes,no,no,no,no,7.0
Passchendaele,no,no,no,no,no,no,yes,no,no,no,no,no,no,yes,yes,no,no,no,yes,no,no,6.5
Flash of Genius,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,yes,no,7.0
I'm Not There.,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,yes,yes,7.0
The Cold Light of Day,yes,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,4.9
The Brothers Bloom,no,yes,no,no,no,no,yes,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,6.9
"Synecdoche, New York",no,no,no,no,no,no,yes,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,7.5
Princess Mononoke,no,yes,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,8.4
Bon voyage,no,no,no,no,yes,no,yes,no,yes,no,no,yes,no,yes,no,no,no,no,yes,no,no,6.9
Can't Stop the Music,no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,no,no,no,no,no,yes,no,4.5
The Proposition,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,no,no,yes,no,no,no,no,7.4
Courage,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,yes,no,7.0
Marci X,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,yes,2.8
Equilibrium,yes,no,no,yes,yes,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,7.5
The Children of Huang Shi,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,yes,no,no,7.1
The Yards,no,no,no,no,yes,no,yes,no,no,no,no,no,no,yes,no,no,yes,no,no,no,no,6.4
The Oogieloves in the Big Balloon Adventure,no,yes,yes,no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,no,6.7
By the Sea,no,no,no,no,no,no,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,5.3
Steamboy,yes,yes,no,yes,yes,no,no,yes,no,yes,no,no,no,no,no,no,no,no,no,no,no,6.9
The Game of Their Lives,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,yes,no,no,no,no,no,6.2
All Good Things,no,no,no,no,yes,no,yes,no,no,no,no,yes,no,yes,no,no,yes,no,no,no,no,6.3
Rapa Nui,yes,yes,no,no,no,no,yes,no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,6.4
CJ7,no,no,no,yes,no,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,6.5
Les couloirs du temps: Les visiteurs II,no,no,yes,yes,no,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,6.0
Dylan Dog: Dead of Night,yes,no,yes,yes,yes,no,no,no,yes,no,no,yes,no,no,no,no,yes,yes,no,no,no,5.1
People I Know,no,no,no,no,no,no,no,no,no,no,no,yes,no,yes,no,no,yes,no,no,no,no,5.5
The Doombolt Chase,no,no,no,no,no,no,no,no,no,yes,no,no,no,yes,no,no,no,no,no,no,no,7.2
The Tempest,no,no,yes,no,no,no,yes,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,5.4
Regression,no,no,no,no,yes,no,no,no,no,no,no,yes,no,yes,no,no,yes,no,no,no,no,5.7
The Touch,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,5.2
Three Kingdoms: Resurrection of the Dragon,yes,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,no,no,no,yes,no,no,6.2
Shattered,no,no,no,no,yes,no,no,no,no,no,no,no,no,yes,no,no,yes,no,no,no,no,6.7
Zambezia,no,yes,no,no,no,no,no,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,no,5.8
Ramanujan,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,no,no,no,no,yes,no,7.0
Dwegons and Leprechauns,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,4.8
Hands of Stone,yes,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,yes,no,7.2
Survivor,yes,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,5.6
The Frozen Ground,no,no,no,no,yes,no,no,no,no,no,no,yes,no,yes,no,no,yes,no,no,no,no,6.4
The Painted Veil,no,no,no,no,no,no,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,7.5
The Baader Meinhof Complex,yes,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,yes,no,no,yes,no,7.4
Dances with Wolves,no,yes,no,no,no,no,no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,no,8.0
Bad Teacher,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,5.7
Sea of Love,no,no,no,no,yes,no,no,no,no,no,no,yes,no,yes,no,no,yes,no,no,no,no,6.8
A Cinderella Story,no,no,no,no,no,no,yes,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,5.9
Scream,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,yes,no,no,no,7.2
Thir13en Ghosts,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,5.5
The Shining,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,yes,no,no,no,8.4
Back to the Future,no,yes,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,8.5
House on Haunted Hill,no,no,no,no,yes,no,no,no,no,no,no,yes,no,no,no,no,no,yes,no,no,no,5.6
I Can Do Bad All by Myself,no,no,no,no,no,no,no,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,4.1
Fight Valley,yes,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,5.0
The Switch,no,no,no,no,no,no,yes,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,6.1
Just Married,no,no,no,no,no,no,yes,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,5.4
The Devil's Double,no,no,no,no,yes,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,yes,no,7.1
"Gone, Baby, Gone",no,no,no,no,no,no,yes,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,6.6
Thomas and the Magic Railroad,no,yes,yes,no,no,no,no,no,yes,yes,no,no,no,yes,no,no,no,no,no,no,no,3.6
The Crazies,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,6.5
Spirited Away,no,yes,yes,no,no,no,no,yes,no,yes,no,no,no,no,no,no,no,no,no,no,no,8.6
Firestorm,yes,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,6.2
The Bounty,yes,yes,no,no,no,no,yes,no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,7.0
The Book Thief,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,yes,no,no,7.6
Sex Drive,no,yes,no,no,no,no,yes,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,6.5
Leap Year,no,no,no,no,no,no,yes,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,6.4
The Fall of the Roman Empire,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,no,no,no,yes,no,no,6.7
Take Me Home Tonight,no,no,no,no,no,no,yes,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,6.3
Won't Back Down,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,6.4
The Nutcracker,no,no,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,yes,5.7
Kansas City,no,no,no,no,yes,no,no,no,no,no,no,no,no,yes,no,no,yes,no,no,no,yes,6.3
Indignation,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,7.8
The Amityville Horror,no,no,no,no,yes,no,no,no,no,no,no,yes,no,yes,no,no,no,yes,no,no,no,6.0
Adaptation.,no,no,no,no,no,no,no,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,7.7
Land of the Dead,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,6.2
Out of Inferno,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,5.7
Fear and Loathing in Las Vegas,no,yes,no,no,no,no,no,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,7.7
The Invention of Lying,no,no,yes,no,no,no,yes,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,6.4
Neighbors,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,6.4
The Mask,yes,no,yes,no,no,no,no,no,yes,no,no,no,no,no,no,no,yes,no,no,no,no,6.9
Big,no,no,yes,no,no,no,yes,no,yes,yes,no,no,no,yes,no,no,no,no,no,no,no,7.3
Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,7.3
Legally Blonde,no,no,no,no,no,no,yes,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,6.2
Star Trek III: The Search for Spock,yes,yes,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,6.6
The Exorcism of Emily Rose,no,no,no,no,yes,no,no,no,no,no,no,no,no,yes,no,no,no,yes,no,no,no,6.7
Deuce Bigalow: Male Gigolo,no,no,no,no,no,no,yes,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,5.7
Left Behind,yes,no,yes,no,yes,no,no,no,no,no,no,yes,no,yes,no,no,no,no,no,no,no,3.1
The Family Stone,no,no,no,no,no,no,yes,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,6.3
Barbershop 2: Back in Business,no,no,no,no,no,no,no,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,5.7
Bad Santa,no,no,no,no,no,no,no,no,yes,no,no,no,no,yes,no,no,yes,no,no,no,no,7.1
Austin Powers: International Man of Mystery,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,yes,no,no,no,no,7.0
My Big Fat Greek Wedding 2,no,no,no,no,no,no,yes,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,6.1
Diary of a Wimpy Kid: Rodrick Rules,no,no,no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,6.6
Predator,yes,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,7.8
Amadeus,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,no,no,no,no,yes,yes,8.3
Prom Night,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,yes,no,no,no,3.9
Mean Girls,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,7.0
Under the Tuscan Sun,no,no,no,no,no,no,yes,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,6.7
Gosford Park,no,no,no,no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,no,no,no,no,7.3
The O.C.,no,no,no,no,no,no,yes,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,7.5
Peggy Sue Got Married,no,no,yes,no,no,no,yes,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,6.3
Birdman or (The Unexpected Virtue of Ignorance),no,no,no,no,no,no,yes,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,7.8
Blue Jasmine,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,7.3
United 93,no,no,no,no,yes,no,no,no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,7.6
Honey,no,no,no,no,no,no,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,yes,5.3
Glory,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,no,no,no,yes,no,no,7.9
Spy Hard,yes,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,5.3
The Fog,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,6.8
Soul Surfer,no,no,no,no,no,no,no,no,no,yes,no,no,no,yes,no,yes,no,no,no,yes,no,7.1
Catch-22,no,no,no,no,no,no,no,no,yes,no,no,no,no,yes,no,no,no,no,yes,no,no,7.2
Observe and Report,no,no,no,no,no,no,no,no,yes,no,no,no,no,yes,no,no,yes,no,no,no,no,5.8
Conan the Destroyer,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,5.8
Raging Bull,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,yes,no,8.3
Love Happens,no,no,no,no,no,no,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,5.6
Young Sherlock Holmes,no,yes,yes,no,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,6.8
Fame,no,no,no,no,no,no,yes,no,yes,no,yes,no,no,yes,no,no,no,no,no,no,no,5.0
127 Hours,no,yes,no,no,yes,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,yes,no,7.6
Small Time Crooks,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,yes,no,no,no,no,6.7
Center Stage,no,no,no,no,no,no,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,yes,6.7
Love the Coopers,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,5.7
Catch That Kid,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,yes,no,no,no,no,5.2
Life as a House,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,7.5
Steve Jobs,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,yes,no,7.2
"I Love You, Beth Cooper",no,no,no,no,no,no,yes,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,5.3
Youth in Revolt,no,no,no,no,no,no,yes,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,6.5
The Legend of the Lone Ranger,yes,yes,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,5.0
The Tailor of Panama,no,no,no,no,yes,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,6.1
Blow Out,no,no,no,no,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,7.4
Getaway,yes,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,4.4
The Ice Storm,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,7.5
And So It Goes,no,no,no,no,no,no,yes,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,5.7
Troop Beverly Hills,no,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,5.5
Being Julia,no,no,no,no,no,no,yes,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,7.1
9½ Weeks,no,no,no,no,no,no,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,5.9
Dragonslayer,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,6.7
The Last Station,no,no,no,no,no,no,yes,no,no,no,no,no,no,yes,no,no,no,no,no,yes,no,7.0
Ed Wood,no,no,no,no,no,no,no,no,yes,no,no,no,no,yes,no,no,no,no,no,yes,no,7.9
Labor Day,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,6.9
Mongol: The Rise of Genghis Khan,no,yes,no,no,no,no,no,no,no,no,no,no,no,yes,yes,no,no,no,yes,yes,no,7.3
RocknRolla,yes,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,7.3
Megaforce,yes,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,3.5
Hamlet,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,7.8
Mao's Last Dancer,no,no,no,no,no,no,yes,no,no,no,no,no,no,yes,no,no,no,no,no,yes,yes,7.4
Midnight Special,no,yes,no,yes,yes,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,6.7
Anything Else,no,no,no,no,no,no,yes,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,6.4
The Railway Man,no,no,no,no,no,no,yes,no,no,no,no,no,no,yes,no,no,no,no,yes,yes,no,7.1
Unforgettable,no,no,no,no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,no,no,no,no,6.7
The White Ribbon,no,no,no,no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,no,no,no,no,7.8
Restoration,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,4.0
The Wraith,yes,no,no,yes,yes,no,yes,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,5.9
The Salton Sea,no,no,no,no,yes,no,no,no,no,no,no,yes,no,yes,no,no,yes,no,no,no,no,7.2
Metallica Through the Never,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,7.2
The Informers,no,no,no,no,yes,no,no,no,no,no,no,no,no,yes,no,no,yes,no,no,no,no,5.1
Carlos,no,no,no,no,yes,no,no,no,no,no,no,no,no,yes,no,no,yes,no,no,yes,no,7.7
I Come with the Rain,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,5.5
One Man's Hero,yes,no,no,no,no,no,yes,no,no,no,no,no,yes,yes,yes,no,no,no,yes,no,no,6.2
Day of the Dead,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,7.2
I Am Wrath,yes,no,no,no,yes,no,no,no,no,no,no,no,no,yes,no,no,yes,no,no,no,no,5.2
Renaissance,yes,no,no,yes,yes,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,6.7
Forsaken,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,no,6.3
Red Sonja,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,5.0
Red Lights,no,no,no,no,yes,no,no,no,no,no,no,yes,no,yes,no,no,no,yes,no,no,no,6.2
Superbad,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,7.6
Madea Goes to Jail,no,no,no,no,no,no,no,no,yes,no,no,no,no,yes,no,no,yes,no,no,no,no,4.1
Wolves,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,5.3
Step Up 2: The Streets,no,no,no,no,no,no,yes,no,no,no,yes,no,no,yes,no,no,no,no,no,no,yes,6.2
Hoodwinked!,yes,no,no,no,no,no,no,yes,yes,yes,no,no,no,no,no,no,yes,no,no,no,no,6.5
Hotel Rwanda,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,no,no,no,yes,no,no,8.1
Hitman,yes,no,no,no,yes,no,no,no,no,no,no,no,no,yes,no,no,yes,no,no,no,no,6.3
Black Nativity,no,no,no,no,no,no,no,no,no,yes,yes,no,no,yes,no,no,no,no,no,no,yes,4.4
The Prince,yes,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,4.6
City of Ghosts,no,no,no,no,yes,no,no,no,no,no,no,no,no,yes,no,no,yes,no,no,no,no,6.0
The Others,no,no,yes,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,7.6
Aliens,yes,yes,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,8.4
My Fair Lady,no,no,no,no,no,no,yes,no,no,yes,yes,no,no,yes,no,no,no,no,no,no,no,7.9
I Know What You Did Last Summer,no,no,no,no,yes,no,no,no,no,no,no,yes,no,no,no,no,no,yes,no,no,no,5.6
Let's Be Cops,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,6.5
Sideways,no,yes,no,no,no,no,yes,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,7.5
Beerfest,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,6.3
Halloween,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,7.9
Hero,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,7.9
Good Boy!,no,no,yes,yes,no,no,no,no,yes,yes,no,no,no,yes,no,no,no,no,no,no,no,5.1
The Best Man Holiday,no,no,no,no,no,no,no,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,6.7
Smokin' Aces,yes,no,no,no,yes,no,no,no,no,no,no,no,no,yes,no,no,yes,no,no,no,no,6.7
Saw 3D: The Final Chapter,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,yes,no,no,no,5.6
40 Days and 40 Nights,no,no,no,no,no,no,yes,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,5.6
TRON: Legacy,yes,yes,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,6.8
A Night at the Roxbury,no,no,no,no,no,no,yes,no,yes,no,no,no,no,no,no,no,no,no,no,no,yes,6.2
Beastly,no,no,yes,no,no,no,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,5.6
The Hills Have Eyes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,6.4
Dickie Roberts: Former Child Star,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,5.6
"McFarland, USA",no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,yes,no,7.4
Lottery Ticket,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,4.9
ATL,no,no,no,no,no,no,yes,no,yes,no,no,no,no,yes,no,no,yes,no,no,no,yes,6.0
Pitch Perfect,no,no,no,no,no,no,yes,no,yes,no,no,no,no,no,no,no,no,no,no,no,yes,7.2
Summer Catch,no,no,no,no,no,no,yes,no,yes,no,no,no,no,yes,no,yes,no,no,no,no,no,4.9
A Simple Plan,no,no,no,no,yes,no,no,no,no,no,no,no,no,yes,no,no,yes,no,no,no,no,7.5
They,no,no,no,no,yes,no,no,no,no,no,no,yes,no,no,no,no,no,yes,no,no,no,4.8
Larry the Cable Guy: Health Inspector,no,no,no,no,no,no,yes,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,3.1
The Adventures of Elmo in Grouchland,no,yes,yes,no,no,no,no,no,yes,yes,yes,no,no,no,no,no,no,no,no,no,no,5.8
Brooklyn's Finest,no,no,no,no,yes,no,no,no,no,no,no,no,no,yes,no,no,yes,no,no,no,no,6.7
55 Days at Peking,yes,yes,no,no,no,no,no,no,no,no,no,no,no,yes,yes,no,no,no,yes,no,no,6.8
Evil Dead,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,6.5
My Life in Ruins,no,no,no,no,no,no,yes,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,5.9
American Dreamz,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,yes,5.5
Superman IV: The Quest for Peace,yes,yes,no,yes,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,3.6
How She Move,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,3.3
Running Scared,yes,no,no,no,yes,no,no,no,no,no,no,no,no,yes,no,no,yes,no,no,no,no,7.4
Bobby Jones: Stroke of Genius,no,no,no,no,no,no,yes,no,no,no,no,no,no,yes,no,yes,no,no,no,yes,no,6.7
Shanghai Surprise,no,yes,no,no,no,no,yes,no,no,no,no,no,no,yes,no,no,yes,no,no,no,no,3.0
The Illusionist,no,no,no,no,yes,no,yes,no,no,no,no,yes,no,yes,no,no,no,no,no,no,no,7.6
Roar,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,6.4
